question_id,question,entity_id1,entity_label1,entity_id2,entity_label2,entity_id3,entity_label3,entity_id4,entity_label4,entity_number,answer_id,answer_label,answer_src,answer_text,domain,convmix_question_id,context_score
4801,What is the date of birth of the Queen's lead guitarist Brian May?,Q15873,Brian May,Q15862,Queen,,,,,2,1947-07-19T00:00:00Z,19 July 1947,infobox,19 July 1947,music,1624-4,5.3
1854,Was Sean Johnson drafted in the first round of the 2010 MLS SuperDraft?,Q2458826,Sean Johnson,Q4617785,2010 MLS SuperDraft,,,,,2,No,No,text,No,soccer,618-1,5.3
1947,In the Laws of the Game for soccer what is rule 3 about,Q2736,soccer,Q506630,Laws of the Game,,,,,2,Q4611891,football positions,text,Number of players,soccer,648-4,5.3
3834,Who is the writer of the books State of Fear and Jurassic Park?,Q2164310,State of Fear,Q756866,Jurassic Park,,,,,2,Q172140,Michael Crichton,infobox,Michael Crichton,books,1300-1,5.3
2497,Who was the actor who starred as Scott Calvin in The Santa Clause?,Q24573094,Scott Calvin,Q497850,The Santa Clause,,,,,2,Q208408,Tim Allen,text,Tim Allen,movies,833-0,5.3
4805,Did Yeon Sang-ho wrote and directed the animated film The King of Pigs?,Q19947205,Yeon Sang-ho,Q7744577,The King of Pigs,,,,,2,Yes,Yes,table,Yes,tvseries,1626-2,5.3
1680,Which author wrote The Adventures of Tom Sawyer and Adventures of Huckleberry Finn?,Q215410,Adventures of Huckleberry Finn,Q326914,The Adventures of Tom Sawyer,,,,,2,Q7245,Mark Twain,infobox,Mark Twain,books,560-1,5.3
2613,Who was the daughter of Alexandre Manette in A Tale of Two Cities?,Q308918,A Tale of Two Cities,Q4720870,Alexandre Manette,,,,,2,Q6696983,Lucie Manette,text,Lucie Manette,books,880-4,5.3
4461,Who directed the 1981 motion picture adaptation of Peter Straub's novel Ghost Story?,Q5557174,Ghost Story,Q230488,Ghost Story,,,,,2,Q1700561,John Irvin,text,John Irvin,books,1510-3,5.3
1241,"Antonio Banderas played an assassin, Miguel Bain, in which 1995 action thriller film?",Q41548,Antonio Banderas,Q17085476,Antonio Banderas filmography,,,,,2,Q739498,Assassins,table,Assassins,movies,413-0,5.3
435,What is the number of children Jennifer Lopez and Marc Anthony together have?,Q40715,Jennifer Lopez,Q26625,Marc Anthony,,,,,2,2,2,kb,2,music,144-3,5.3
4604,How many goals did Paul Pogba scored for France national under-18 football team?,Q129027,Paul Pogba,Q1450557,France national under-18 football team,,,,,2,1,1,table,1,soccer,1558-3,5.3
2624,What is the fourth track on the album Slipknot by the band Slipknot?,Q743725,Slipknot,Q254138,Slipknot,,,,,2,Q929774,Wait and Bleed,table,Wait and Bleed,music,884-3,5.3
633,What is the name of the Captain of the ship Pequod in Moby-Dick?,Q7166594,Pequod,Q174596,Moby-Dick,,,,,2,Q2630009,Captain Ahab,text,Captain Ahab,books,210-4,5.3
4603,How many matches did Paul Pogba played for France national under-18 football team?,Q129027,Paul Pogba,Q1450557,France national under-18 football team,,,,,2,6,6,table,6,soccer,1558-2,5.3
4596,Has developer Jason Rothenberg wrote any episodes of the TV series The 100?,Q13098946,The 100,Q21063576,Jason Rothenberg,,,,,2,Yes,Yes,text,Yes,tvseries,1556-1,5.3
1744,What was the name of the book that James Bond first appeared in?,Q17437796,featured article,Q1047711,Casino Royale,,,,,2,Q1047711,Casino Royale,kb,Casino Royale,books,581-0,5.3
1814,What is the name of the co-founder of Megadeth along with Dave Mustaine?,Q83431,Megadeth,Q187165,Dave Mustaine,,,,,2,Q289647,David Ellefson,infobox,David Ellefson,music,604-3,5.3
2137,"In the 1970 film Airport, from what city does the doomed plane depart?",Q409022,Airport,Q1297,Chicago,,,,,2,Q1297,Chicago,text,Chicago,movies,712-2,5.3
2131,What was the year of publication of the book Carrie by Stephen King?,Q39829,Stephen King,Q623394,Carrie,,,,,2,1974-01-01T00:00:00Z,1974,kb,1974,books,710-2,5.3
4586,What is the date of birth of the Cars movie director John Lasseter?,Q182153,Cars,Q269214,John Lasseter,,,,,2,1957-01-12T00:00:00Z,12 January 1957,infobox,12 January 1957,movies,1552-3,5.3
2145,From what city and state do the members of the band Hanson originate?,Q768621,Hanson,Q44989,Tulsa,,,,,2,Q44989,Tulsa,kb,"Tulsa, Oklahoma",music,714-4,5.3
1603,What is the name of the label that released the album Purple Rain?,Q7542,Prince,Q253004,Purple Rain,,,,,2,Q67030918,Warner Records Inc.,text,Warner Records,music,534-2,5.3
1227,What year did the football club Stoke City F.C. own the Victoria Ground?,Q18736,Stoke City F.C.,Q1592109,Victoria Ground,,,,,2,1919-01-01T00:00:00Z,1919,kb,1919,soccer,408-3,5.3
2063,Who is the captain of both French football team and Tottenham Hotspur F.C.?,Q47774,France national association football team,Q18741,Tottenham Hotspur F.C.,,,,,2,Q1907,Hugo Lloris,table,Hugo Lloris,soccer,688-0,5.3
1238,What year did Sylvester Stallone started the ensemble action movie franchise The Expendables?,Q40026,Sylvester Stallone,Q3062086,The Expendables,,,,,2,2010-01-01T00:00:00Z,2010,text,2010,movies,412-2,5.3
4560,Who was the lyricist of title song Maa Tujhe Salaam of Vande Mataram?,Q12452104,Vande Mataram,Q6809256,Mehboob Kotwal,,,,,2,Q6809256,Mehboob Kotwal,table,Mehboob Kotwal,music,1544-1,5.3
1235,The novel Nineteen Eighty-Four's first feature film adaptation came out in what year?,Q208460,Nineteen Eighty-Four,Q31071951,Nineteen Eighty-Four in other media,,,,,2,1956-01-01T00:00:00Z,1956,text,1956,books,411-0,5.3
6191,Did Alex Morgan score any goal in the 2019 FIFA Women's World Cup?,Q4630361,2019 FIFA Women's World Cup,Q233510,Alex Morgan,,,,,2,Yes,Yes,text,Yes,soccer,2088-1,5.3
5004,Who played the character of Frodo Baggins in The Lord of the Rings?,Q190214,The Lord of the Rings trilogy,Q177329,Frodo Baggins,,,,,2,Q483771,Elijah Wood,table,Elijah Wood,movies,1692-2,5.3
6223,In what year did Real Madrid CF win their first FIFA World Cup?,Q8682,Real Madrid C.F.,Q223366,FIFA Club World Cup,,,,,2,2014-01-01T00:00:00Z,2014,table,2014,soccer,2098-3,5.3
5070,Which year Grammy Award for Best Rock Instrumental Performance awarded to Pink Floyd?,Q1542186,Grammy Award for Best Rock Instrumental Performance,Q2306,Pink Floyd,,,,,2,1994-01-01T00:00:00Z,1994,kb,1994,music,1714-2,5.3
5622,Who was the captain of Germany when they won the 2014 world cup?,Q183,Germany,Q15926885,2014 FIFA World Cup Final,,,,,2,Q43682,Philipp Lahm,text,Philipp Lahm,soccer,1898-1,5.3
5052,How many matches did 1. FC Köln win during the first Bundesliga season?,Q104770,1. FC K\u00F6ln,Q82595,Bundesliga,,,,,2,17,17,table,17,soccer,1708-2,5.3
5782,Which actress plays a role in the movies Freaky Friday and True Lies?,Q110397,True Lies,Q118713,Freaky Friday,,,,,2,Q106997,Jamie Lee Curtis,text,Jamie Lee Curtis,movies,1952-0,5.3
5169,What is the release date of the Jeff Russo's first album Lemon Parade?,Q6174877,Jeff Russo,Q6521325,Lemon Parade,,,,,2,1996-07-16T00:00:00Z,16 July 1996,infobox,16 July 1996,tvseries,1746-4,5.3
5472,How many International matches played for Portugal national football team by João Félix?,Q27049064,Jo\u00E3o F\u00E9lix,Q267245,Portugal national association football team,,,,,2,20,20,table,20,soccer,1848-1,5.3
6494,Which clubs in the Superclasico won the Primera Division league title in 2021?,Q170703,Boca Juniors,Q15799,Club Atl\u00E9tico River Plate,,,,,2,Q6562135,list of Argentine football champions,table,River Plate,soccer,2188-4,5.3
6161,How many titles has Chicago Fire FC won in the US Open Cup?,Q27192,U.S. Open Cup,Q308683,Chicago Fire Soccer Club,,,,,2,4,4,table,4,soccer,2078-1,5.3
6493,"In Bueno Aires, the Superclasico refers to the rivalry between which two clubs?",Q1486,Buenos Aires,Q523991,Supercl\u00E1sico,,,,,2,Q170703,Boca Juniors,infobox,Boca Juniors;River Plate,soccer,2188-3,5.3
6182,What is LL Cool J's role on the 2009 police procedural tv series?,Q52440,LL Cool J,Q4525,NCIS,,,,,2,Q12334421,Sam Hanna,table,Sam Hanna,music,2084-4,5.3
6165,Bethlehem Steel's won how many titles in the Lamar Hunt U.S. Open Cup?,Q27192,U.S. Open Cup,Q620722,Bethlehem Steel F.C.,,,,,2,5,5,table,5,soccer,2079-0,5.3
6344,What is the total number of goals secured by Marco Reus for Germany?,Q152377,Robert Lewandowskis Side Ting,Q183,Germany,,,,,2,15,15,table,15,soccer,2138-4,5.3
5095,How many nominations for the Academy Award did The Wizard of Oz receive?,Q193695,The Wizard of Oz,Q19020,Academy Awards,,,,,2,6,6,text,6,movies,1722-2,5.3
6475,Michael B. Jordan played a character name Wallace in which HBO crime-drama series?,Q3308007,Michael B. Jordan,Q7962731,Wallace,,,,,2,Q478360,The Wire,table,The Wire,movies,2182-3,5.3
9108,"What is the real name of the member of the Beatles, Ringo Starr?",Q2632,Ringo Starr,Q1299,The Beatles,,,,,2,Sir Richard Starkey,Sir Richard Starkey,text,Sir Richard Starkey,music,2944-5,5.3
6892,Who won the Oscar for Best Actor for the film The King's Speech?,Q160060,The King's Speech,Q103916,Academy Award for Best Actor,,,,,2,Q162492,Colin Firth,table,Colin Firth,movies,2322-0,5.3
8859,Who did Arsenal F.C. defeat in the semi-final of the FA Cup 2000-01?,Q3110441,2001 FA Cup Final,Q1386640,2000\u201301 FA Cup,,,,,2,Q18741,Tottenham Hotspur F.C.,table,Tottenham Hotspur F.C.,soccer,2898-7,5.3
6672,What is the name of the Croatian national  team captain before Luka Modrić,Q483837,Luka Modri\u0107,Q134479,Croatia national association football team,,,,,2,Q184269,Darijo Srna,table,Darijo Srna,soccer,2248-2,5.3
7536,What is the date of birth of the Permanent Roommates' actor Sumeet Vyas?,Q24521502,Permanent Roommates,Q27681043,Sumeet Vyas,,,,,2,1983-07-27T00:00:00Z,27 July 1983,infobox,27 July 1983,tvseries,2536-3,5.3
9099,In what countries were the movies of The Lord of the Rings filmed?,Q7245089,Q7245089,Q190214,The Lord of the Rings trilogy,,,,,2,Q2498169,protected area of New Zealand,kb,New Zealand; United States,movies,2942-7,5.3
7804,What is the date of birth of the Special OPS's creator Neeraj Pandey?,Q86751099,Special OPS,Q6986928,Neeraj Pandey,,,,,2,1973-12-17T00:00:00Z,17 December 1973,infobox,17 December 1973,tvseries,2626-1,5.3
9317,Which lead actress appeared in both Terms of Endearment and The Evening Star?,Q185071,Terms of Endearment,Q1678645,The Evening Star,,,,,2,Q95026,Shirley MacLaine,text,Shirley MacLaine,movies,2982-6,5.3
6851,How many games did Oliver Kahn played with Die Mannschaft before his retirement?,Q131261,Oliver Kahn,Q43310,Germany national association football team,,,,,2,86,86,text,86,soccer,2308-1,5.3
6827,"What was the date of birth of Crime and Punishment's author, Fyodor Dostoevsky?",Q165318,Crime and punishment,Q991,Fyodor Dostoyevsky,,,,,2,1881-02-09T00:00:00Z,9 February 1881,infobox,09 February 1881,books,2300-1,5.3
7716,Did Milo Ventimiglia also act in The Art of Racing in the Rain?,Q83733,Milo Ventimiglia,Q55642249,The Art of Racing in the Rain,,,,,2,Yes,Yes,text,Yes,tvseries,2596-3,5.3
7792,Who is the director of the first movie of the The Expendables series?,Q3062086,The Expendables,Q206374,The Expendables,,,,,2,Q40026,Sylvester Stallone,table,Sylvester Stallone,movies,2622-1,5.3
6768,Did Robert Jordan author the last book in the Wheel of Time series?,Q477994,The Eye of the World,Q166351,Robert Jordan,,,,,2,No,No,text,No,books,2280-2,5.3
8700,What is the name of the second book in the Wolf Hall trilogy?,Q2657795,Wolf Hall,Q3644822,Bring Up the Bodies,,,,,2,Q3644822,Bring Up the Bodies,text,Bring Up the Bodies,books,2870-2,5.3
8956,Who from the cast of All of Us Is Dead is still alive?,Q96414952,Q96414952,Q96189818,Q96189818,,,,,2,Q18328892,Yoon Chan-yeong,,"Yoon Chan-yeong, Park Juko",tvseries,2916-6,5.3
9387,Name the band from Brazil whose members were Paulo Jr and Andreas Kisser.,Q2088127,Paulo Jr.,Q465799,Andreas Kisser,,,,,2,Q239074,Sepultura,text,Sepultura,music,2995-0,5.3
9185,What was Croatia national football team placing in the 2018 FIFA world cup?,Q134479,Croatia national football team,Q170645,2018 FIFA World Cup,,,,,2,2,2,infobox,2,soccer,2958-5,5.3
7794,Who is the director of the second movie of the The Expendables series?,Q3062086,The Expendables,Q210812,The Expendables 2,,,,,2,Q442740,Simon West,table,Simon West,movies,2622-3,5.3
2916,Which Clint Eastwood movie has won the most number of Academy Awards and BAFTA  Awards?,Q43203,Clint Eastwood,,,,,,,1,Q104137,Unforgiven,table,Unforgiven,movies,992-0,5.2
1253,The science fiction tv series Space: Above and Beyond originally aired on which tv network?,Q729265,Space: Above and Beyond,,,,,,,1,Q166419,Fox Broadcasting Company,infobox,Fox,tvseries,417-0,5.2
476,Who was the shirt sponsor of the Chicago Fire Football Club in 2019 to present?,Q308683,Chicago Fire Soccer Club,,,,,,,1,Q259011,Motorola,table,Motorola,soccer,158-2,5.2
4482,"In the game of soccer (or association football), how many players are on each team?",Q2736,soccer,,,,,,,1,11,11,text,11,soccer,1518-0,5.2
3778,Did a real life court case inspired John Grisham to write A Time to Kill?,Q1213715,A Time to Kill,,,,,,,1,Yes,Yes,infobox,Yes,books,1281-0,5.2
3632,Who played the voice actor for Batman in the movie Batman: Death in the Family?,Q98537283,Batman: Death in the Family,,,,,,,1,Q342788,Bruce Greenwood,infobox,Bruce Greenwood,movies,1232-2,5.2
1062,"What was the genre of the song ""I am not a woman, I’m a god""?",Q108822278,"I Am Not a Woman, I'm a God",,,,,,,1,"Rock,Pop","Rock,Pop",infobox,"Rock,Pop",music,354-1,5.2
945,What is the album from the band Def Leppard that follows On Through the Night?,Q182890,Def Leppard,,,,,,,1,Q944387,High 'n' Dry,text,High 'n' Dry,music,314-4,5.2
1893,What is the award received in 1981 by the book The Name of the Rose?,Q172850,The Name of the Rose,,,,,,,1,Q731542,Strega Prize,text,Strega Prize,books,630-4,5.2
1690,In 1995 which Midway Games' fighting game franchise was turned into a live action movie?,Q241163,Mortal Kombat,,,,,,,1,Q819196,Mortal Kombat,infobox,Mortal Kombat,movies,563-0,5.2
1371,Which science fiction tv series did Charles Shaughnessy appeared in for one episode in 2004?,Q122473,Charles Shaughnessy,,,,,,,1,Q187462,Stargate SG-1,table,Stargate SG-1,tvseries,456-3,5.2
3522,"Which Coldplay song, ""Fix You"" or "" Viva la Vida"", has a longer album version?",Q1991309,Fix You,,,,,,,1,Q1991309,Fix You,infobox,Fix You,music,1194-4,5.2
115,Which football club was represented by the soccer player Raúl González in the year 2002?,Q11576,Ra\u00FAl,,,,,,,1,Q12217,Real Madrid Castilla,table,Real Madrid,soccer,38-1,5.2
819,"Who won the Best Film Editing award in Academy Awards for the movie ""The Matrix""?",Q83495,The Matrix,,,,,,,1,Q139384,Zach Staenberg,table,Zach Staenberg,movies,272-4,5.2
1464,What was the name of the football club Mikel Arteta represented in the year 2003?,Q185572,Mikel Arteta,,,,,,,1,Q19597,Rangers F.C.,table,Rangers F.C.,soccer,488-1,5.2
3471,Which soccer player scored the most number of goals in the UEFA Euro 2004 tournament?,Q102920,UEFA Euro 2004,,,,,,,1,Q180581,Milan Baro\u0161,table,Milan Baroš,soccer,1178-1,5.2
4610,What was the date that Knickerbocker Building added to the National Register of Historic Places?,Q6422047,Knickerbocker Building,,,,,,,1,Q6422047,Knickerbocker Building,infobox,"May 11, 2000",books,1560-3,5.2
3563,Who was the kit manufacturer from 2015 to present for New York City Football club?,Q13361030,New York City FC,,,,,,,1,Q4033399,Adidas,table,Adidas,soccer,1208-4,5.2
3802,In 2010 who coached the United States men's national soccer team at the World Cup?,Q164134,United States men's national soccer team,,,,,,,1,Q442325,Bob Bradley,text,Bob Bradley,soccer,1289-0,5.2
1816,What is the name of the album that featured bass player Cliff Burton the last?,Q188973,Cliff Burton,,,,,,,1,Q187507,Master of Puppets,text,Master of Puppets,music,605-0,5.2
4732,Which actor plays the character of Daniel Kaffee in the movie A Few Good Men?,Q108946,A Few Good Men,,,,,,,1,Q37079,Tom Cruise,text,Tom Cruise,movies,1602-1,5.2
2891,What is the spoof of Western movies by Mel Brooks that was released in 1974?,Q104266,Mel Brooks,,,,,,,1,Q957323,Blazing Saddles,text,Blazing Saddles,movies,983-0,5.2
3206,When did The United States Soccer Federation become affiliated and a full member with FIFA?,Q222131,United States Soccer Federation,,,,,,,1,1914-01-01T00:00:00Z,1914,table,1914,soccer,1088-3,5.2
4320,"What award won the National Board of Review Awards in December 2, 2021 for ""Encanto""?",Q103372692,Encanto,,,,,,,1,Best Animated Film,Best Animated Film,table,Best Animated Film,movies,1462-4,5.2
292,"Who was the Walter's cooking partner and former student in the series ""Breaking Bad"" ?",Q1079,Breaking Bad,,,,,,,1,Q6186746,Jesse Pinkman,text,Jesse Pinkman,tvseries,96-4,5.2
823,"When the song ""Cold Heart"" released in Italy in the format of Digital download streaming?",Q108072305,Cold Heart,,,,,,,1,2021-08-13T00:00:00Z,13 August 2021,table,13 August 2021,music,274-2,5.2
3467,Name the actor playing the role of Ethan Burke in the TV series Wayward Pines?,Q16867394,Wayward Pines,,,,,,,1,Q193070,Matt Dillon,table,Matt Dillon,tvseries,1176-3,5.2
845,Who is the author of the book the movie Kramer vs. Kramer is based on?,Q193577,Kramer vs. Kramer,,,,,,,1,Q352325,Avery Corman,text,Avery Corman,movies,282-0,5.2
1067,"What was the genre of the song ""I am not a woman, I'm a god""?",Q108822278,"I Am Not a Woman, I'm a God",,,,,,,1,"Rock,Pop","Rock,Pop",infobox,"Rock,Pop",music,355-1,5.2
842,What is the name of the father of the narrator in To Kill a Mockingbird?,Q212340,To Kill a Mockingbird,,,,,,,1,Q525777,Atticus Finch,text,Atticus Finch,books,280-3,5.2
2533,What is the rap name of the rapper who also is famous as Slim Shady?,Q19929372,Slim Shady,,,,,,,1,Q5608,Eminem,text,Eminem,music,845-0,5.2
3788,Which Black Eyed Peas member sang vocal on all the tracks for Behind the Front?,Q290548,Behind the Front,,,,,,,1,Q185610,will.i.am,text,will.i.am,music,1284-3,5.2
128,What's the run time for all the movies in the Harry Potter film series combined?,Q216930,Harry Potter film series,,,,,,,1,1179 minutes,1179 minutes,infobox,1179 minutes,movies,42-2,5.2
2099,What year was the last book of the series Percy Jackson & the Olympians published?,Q213167,Percy Jackson & the Olympians,,,,,,,1,2009-01-01T00:00:00Z,2009,infobox,2009,books,700-0,5.2
1066,"Who was the singer of the song ""I Am Not a Woman, I'm a God""?",Q108822278,"I Am Not a Woman, I'm a God",,,,,,,1,Q2254254,Halsey,kb,Halsey,music,355-0,5.2
4841,Who was the top goal player as of 2021 in FIFA Beach Soccer World Cup?,Q610865,FIFA Beach Soccer World Cup,,,,,,,1,Q1367228,Madjer,table,Madjer,soccer,1638-2,5.2
1534,What is the name of the author of the book Dream of the Red Chamber?,Q8265,Dream of the Red Chamber,,,,,,,1,Q182874,Cao Xueqin,kb,Cao Xueqin,books,511-0,5.2
4120,Which actor portray Captain Jean-Luc Picard in the tv series Star Trek: The Next Generation?,Q16290,Star Trek: The Next Generation,,,,,,,1,Q16296,Patrick Stewart,kb,Patrick Stewart,tvseries,1396-0,5.2
4335,Who was the Kit manufacturer from 2012 to present for New England Revolution soccer club?,Q309095,New England Revolution,,,,,,,1,Q4033399,Adidas,table,Adidas,soccer,1468-1,5.2
1907,"Who directs season 1 episode ""Welcome to Matheson"" in the tv series locke & key?",Q56274745,Locke & Key,,,,,,,1,Q6832915,Michael Morris,table,Michael Morris,tvseries,636-0,5.2
1063,"What was the label of the song ""I am not a woman, I’m a god""?",Q108822278,"I Am Not a Woman, I'm a God",,,,,,,1,Q50842365,Capitol,infobox,Capitol,music,354-2,5.2
445,What is the name of the club Wayne Rooney played for in the year 2003?,Q266613,Wayne Rooney,,,,,,,1,Q5794,Everton F.C.,table,Everton F.C.,soccer,148-1,5.2
2216,What is the name of the football club Iker Casillas represented in the year 2002?,Q11584,Iker Casillas,,,,,,,1,Q12217,Real Madrid Castilla,table,Real Madrid Castilla,soccer,738-3,5.2
1686,Which actor portrayed the Shaolin monk character Liu Kang in the 1995 movie Mortal Kombat?,Q819196,Mortal Kombat,,,,,,,1,Q353049,Robin Shou,kb,Robin Shou,movies,562-1,5.2
1953,What was the flat number of Sherlock Holmes in the novel A Study in Scarlet?,Q223131,A Study in Scarlet,,,,,,,1,221B,221B,text,221B,books,650-4,5.2
1061,"Who was the singer of the song ""I am not a woman, I’m a god""?",Q108822278,"I Am Not a Woman, I'm a God",,,,,,,1,Q2254254,Halsey,kb,Halsey,music,354-0,5.2
2139,What was the name of the 1980 movie which spoofed the Airport series of films?,Q409022,Airport,,,,,,,1,Q497256,Airplane!,text,Airplane!,movies,712-4,5.2
2066,What is the name of the footballer who captained the club S.S. Lazio in 2000?,Q2609,S.S. Lazio,,,,,,,1,Q227892,Alessandro Nesta,text,Alessandro Nesta,soccer,688-3,5.2
2785,What is the football player Pelé's full given name in his native language Brazilian Portuguese?,Q12897,Pel\u00E9,,,,,,,1,Edson Arantes do Nascimento,Edson Arantes do Nascimento,kb,Edson Arantes do Nascimento,soccer,948-1,5.2
4507,What is the name of the actress playing the role of Vicki in Small Wonder?,Q2347191,Small Wonder,,,,,,,1,Q2278470,Tiffany Brissette,kb,Tiffany Brissette,tvseries,1526-2,5.2
3290,What is the  Award recieved in 2008 by the tv series wizards of waverly place?,Q5280671,Directors Guild of America Award for Outstanding Directing \u2013 Children's Programs,,,,,,,1,Q184342,Wizards of Waverly Place,table,Directors Guild of America Award for Outstanding Directing – Children's Programs,tvseries,1117-0,5.2
1362,"Which Tom Tom Club song is sampled by Mark Morrison's song ""Return of the Mack""?",Q3933840,Return of the Mack,,,,,,,1,Q5533282,Genius of Love,text,Genius of Love,music,454-0,5.2
5616,In what year did Rob Brydon start hosting the show Would I Lie to You?,Q655817,Would I Lie to You?,,,,,,,1,2009-01-01T00:00:00Z,2009,kb,2009,tvseries,1896-1,5.2
5374,What is the name of the singer who sang the song Kiss from a Rose?,Q385974,Kiss from a Rose,,,,,,,1,Q218091,Seal,text,Seal,music,1815-0,5.2
5005,Who was the creator of the character Frodo Baggins in The Lord of the Rings?,Q177329,Frodo Baggins,,,,,,,1,Q892,J. R. R. Tolkien,kb,J. R. R. Tolkien,movies,1692-3,5.2
5965,Which is the production company of the movie Dora and the Lost City of Gold?,Q56064745,Dora and the Lost City of Gold,,,,,,,1,Q1637250,Walden Media,kb,Walden Media,movies,2012-3,5.2
5963,Who is the screen writer of the movie Dora and the Lost City of Gold?,Q56064745,Dora and the Lost City of Gold,,,,,,,1,Q2624066,Nicholas Stoller,infobox,Nicholas Stoller,movies,2012-1,5.2
5917,Which character in the TV series The Marvelous Mrs. Maisel was played by Michael Arden,Q4068927,Michael Arden,,,,,,,1,Q30634329,The Marvelous Mrs. Maisel,text,Milken Prince,tvseries,1996-3,5.2
5098,What was the name of the actress who played Dorothy in The Wizard of Oz?,Q193695,The Wizard of Oz,,,,,,,1,Q11637,Judy Garland,infobox,Judy Garland,movies,1723-0,5.2
6178,"Which R&B group recorded the single ""This Is for the Lover in You"" in 1980?",Q7786031,This Is for the Lover in You,,,,,,,1,Q1329167,Shalamar,kb,Shalamar,music,2084-0,5.2
6437,What is the name of the creator of the characters of The Hardy Boys series?,Q1471089,The Hardy Boys,,,,,,,1,Q1293795,Edward Stratemeyer,text,Edward Stratemeyer,books,2170-1,5.2
9307,Mary Robinette Kowal was president of which organization for professional writers between 2019 and 2021?,Q4225496,Mary Robinette Kowal,,,,,,,1,Q1364364,Science Fiction and Fantasy Writers of America,text,Science Fiction and Fantasy Writers of America,books,2980-7,5.2
9119,"What country did Robin Scherbatsky come from in the show, How I Met Your Mother?",Q2347474,Robin Scherbatsky,,,,,,,1,Q16,Canada,kb,Canada,tvseries,2946-5,5.2
7007,What is the name of the composer in the The Old Man and the Sea?,Q7754883,The Old Man and the Sea,,,,,,,1,Q991563,Bruce Broughton,kb,Bruce Broughton,books,2360-2,5.2
8042,Which Warren G hip-hop single reached No. 2 on the Billboard Hot 100 in 1994?,Q319585,Warren G,,,,,,,1,Q7309633,Regulate,text,Regulate,music,2705-0,5.2
7509,What is the date of birth of the soccer player Neymar da Silva Santos Júnior?,Q142794,Neymar,,,,,,,1,1992-02-05T00:00:00Z,5 February 1992,kb,5 February 1992,soccer,2528-0,5.2
8367,When was the next World Cup after the 2010 FIFA World Cup in South Africa?,Q176883,2010 FIFA World Cup,,,,,,,1,2014-01-01T00:00:00Z,2014,kb,2014,soccer,2808-9,5.2
6891,What was the name of the novel written in 1818 by Percy Bysshe Shelley's spouse?,Q93343,Percy Bysshe Shelley,,,,,,,1,Q150827,"Frankenstein; or, The Modern Prometheus",text,Frankenstein,books,2321-0,5.2
6666,What is the name of the chef that won the Master Chef Australia season twelve?,Q85784212,"MasterChef Australia, series 12",,,,,,,1,Q97576729,Emelia Jackson,table,Emelia Jackson,tvseries,2246-2,5.2
8221,When did the United States men's national soccer team play their first official international match?,Q164134,United States men's national soccer team,,,,,,,1,1916-08-20T00:00:00Z,20 August 1916,text,20 August 1916,soccer,2768-3,5.2
7326,Who played as mother character of the Maitreyi Ramakrishnan in Never have i ever series?,Q90138922,Never Have I Ever,,,,,,,1,Q12060833,Poorna Jagannathan,kb,Poorna Jagannathan,tvseries,2466-3,5.2
8809,Which novel is the closest prequel to The Spy Who Came in from the Cold?,Q468071,The Spy Who Came in from the Cold,,,,,,,1,Q1305005,A Murder of Quality,text,A Murder of Quality,books,2890-1,5.2
9083,"What year did the book The Cat in the Hat, by Dr Seuss come out?",Q973053,The Cat in the Hat,,,,,,,1,1957-01-01T00:00:00Z,1957,table,1957,books,2940-2,5.2
8157,Director name of the first season “somebody’s dead” in the tv series Big Little Lies?,Q500611,Jean-Marc Vall\u00E9e,,,,,,,1,Q19873404,Big Little Lies,table,Jean-Marc Vallée,tvseries,2747-0,5.2
8735,What castle was used for exterior shots to represent Downton Abbey in the TV series?,Q83071,Downton Abbey,,,,,,,1,Q1508450,Highclere Castle,text,Highclere Castle,tvseries,2876-4,5.2
9368,What is the name of the director of the film A Night at the Opera?,Q943992,A Night at the Opera,,,,,,,1,Q457269,Sam Wood,infobox,Sam Wood,movies,2992-2,5.2
7325,"Who played the lead role as teen Indian girl in ""Never have i ever"" series?",Q90138922,Never Have I Ever,,,,,,,1,Q91224020,Maitreyi Ramakrishnan,kb,Maitreyi Ramakrishnan,tvseries,2466-2,5.2
7009,What is the name of the company that distributes The Old Man and the Sea?,Q7754883,The Old Man and the Sea,,,,,,,1,Q907311,Netflix,infobox,Netflix,books,2360-4,5.2
2501,Did John Prine win a Grammy for Fair & Square?,Q520296,John Prine,Q41254,Grammy Award,Q5429755,Fair & Square,,,3,Yes,Yes,table,Yes,music,834-3,5.1
2541,What number of World Cups has Brazil won in total?,Q19317,FIFA World Cup,Q155,Brazil,Q83459,Brazil national football team,,,3,5,5,text,5,soccer,848-1,5.1
2750,Who played the character of Krishna of Goloka in RadhaKrishn?,Q56485183,RadhaKrishn,Q42891,Krishna,Q1335949,Goloka,,,3,Q107649730,Himanshu Soni,table,Himanshu Soni,tvseries,936-2,5.1
2881,In what year was The World According to Garp published?,Q2507282,The World According to Garp,Q310379,John Irving,Q2483,1978,,,3,1978-01-01T00:00:00Z,1978,kb,1978,books,980-1,5.1
2493,Who played Scott Calvin's son Charlie in The Santa Clause?,Q24573094,Scott Calvin,Q42412129,Charlie Calvin,Q497850,The Santa Clause,,,3,Q286942,Eric Lloyd,text,Eric Lloyd,movies,832-1,5.1
